2;3.6;-nan;-nan;-nan;1;10001;1.00073;2.99926;1.07714e-06;1;21;1.00602;3.00361;0.000419828;1;40;40
-5.6;-7.4;-nan;-nan;-nan;1;10001;1.00068;2.99928;9.74867e-07;1;24;0.9965;2.99449;0.00036768;1;59;59
2.2;-3.5;-nan;-nan;-nan;1;10001;0.999361;3.00062;7.91316e-07;1;32;1.00121;2.99347;0.000157541;1;54;54
0.8;-8.4;-nan;-nan;-nan;1;10001;1.0007;2.99933;9.43997e-07;1;26;0.999879;2.99313;0.000242618;1;58;58
-1.8;-4.2;-nan;-nan;-nan;1;10001;1.00059;2.99945;6.58926e-07;1;53;0.997524;2.99363;0.000359376;1;55;55
2.4;-6.3;-nan;-nan;-nan;1;10001;1.00043;2.99958;3.55173e-07;1;40;1.00109;2.99276;0.000204688;1;56;56
-3.8;-7.6;-nan;-nan;-nan;1;10001;1.00052;2.99945;5.72938e-07;1;28;0.997108;2.99361;0.000393582;1;58;58
-10;-6.4;-nan;-nan;-nan;1;10001;1.00058;2.99939;7.1244e-07;1;36;0.994867;2.99561;0.000408028;1;60;60
-4.8;-0.1;-nan;-nan;-nan;1;10001;0.999448;3.00054;5.98903e-07;1;26;0.994172;2.99689;0.000363529;1;54;54
7.9;5;-nan;-nan;-nan;1;10001;1.00034;2.99963;2.58421e-07;1;28;1.00693;3.00201;0.000371969;1;54;54
-3.2;-2.9;-nan;-nan;-nan;1;10001;1.00056;2.99938;7.11077e-07;1;23;0.99578;2.99407;0.000464888;1;54;54
7.3;3.1;-nan;-nan;-nan;1;10001;1.00074;2.99927;1.07443e-06;1;25;1.00719;3.00011;0.000265346;1;53;53
-1.9;3;-nan;-nan;-nan;1;10001;nan;nan;nan;1;10001;0.99287;3;0.000254178;1;47;47
3.3;-0.6;-nan;-nan;-nan;1;10001;1.00063;2.99933;8.57615e-07;1;29;1.00385;2.99397;7.02071e-05;1;50;50
-4;6.3;-nan;-nan;-nan;1;10001;1.00064;2.99941;7.66655e-07;1;32;0.994291;3.00377;6.18585e-05;1;53;53
9.9;8.1;-nan;-nan;-nan;1;10001;1.00043;2.99958;3.59866e-07;1;26;1.00609;3.00349;0.000416902;1;57;57
-0.1;9.6;-nan;-nan;-nan;1;10001;0.999592;3.00037;3.08844e-07;1;28;0.998895;3.00663;0.000167353;1;54;54
5.9;7.3;-nan;-nan;-nan;1;10001;1.00047;2.99955;4.25208e-07;1;39;1.00492;3.00432;0.0003847;1;54;54
-8.7;-3.2;-nan;-nan;-nan;1;10001;0.999325;3.00064;8.66507e-07;1;24;0.994155;2.99626;0.000415268;1;58;58
9;-0.5;-nan;-nan;-nan;1;10001;1.00049;2.99953;4.58764e-07;1;31;1.00622;2.99728;9.52028e-05;1;56;56
2.6;-3.4;-nan;-nan;-nan;1;10001;1.00059;2.99938;7.36237e-07;1;22;1.00161;2.99357;0.000136976;1;54;54
-1.6;4;-nan;-nan;-nan;1;10001;1.00057;2.99942;6.65587e-07;1;45;0.993608;3.00246;0.000108804;1;47;47
-1;-1.6;-nan;-nan;-nan;1;10001;1.00071;2.99928;1.02147e-06;1;26;0.997405;2.99403;0.000335678;1;52;52
7.6;4.2;-nan;-nan;-nan;1;10001;1.00049;2.99951;4.85282e-07;1;26;1.00663;3.00121;0.000291114;1;54;54
3.6;0.7;-nan;-nan;-nan;1;10001;1.00051;2.9995;5.17678e-07;1;13;1.00495;2.99562;4.49856e-05;1;49;49
-5.5;5.6;-nan;-nan;-nan;1;10001;0.999424;3.00061;7.1189e-07;1;28;0.993469;3.00261;0.000110899;1;54;54
7.9;-8.2;-nan;-nan;-nan;1;10001;1.00068;2.99934;8.96637e-07;1;34;1.00366;2.99406;6.94496e-05;1;59;59
-1.3;-8.8;-nan;-nan;-nan;1;10001;1.0005;2.99949;5.1746e-07;1;27;0.998614;2.99289;0.000341202;1;58;58
4.8;7.2;-nan;-nan;-nan;1;10001;1.00042;2.99956;3.76157e-07;1;22;1.00434;3.0048;0.000375557;1;53;53
-4.1;-9.1;-nan;-nan;-nan;1;10001;nan;nan;nan;1;10001;0.997296;2.99358;0.000381193;1;59;59
3.6;-9;-nan;-nan;-nan;1;10001;1.00058;2.99947;6.33599e-07;1;23;1.00138;2.99364;0.000141761;1;59;59
4.2;8.7;-nan;-nan;-nan;1;10001;0.999385;3.00058;7.17308e-07;1;25;1.00322;3.00573;0.000363005;1;54;54
-9.4;0.1;-nan;-nan;-nan;1;10001;0.999513;3.00053;5.2189e-07;1;28;0.993733;2.99825;0.000299217;1;58;58
1.3;7.2;-nan;-nan;-nan;1;10001;0.99946;3.0005;5.49686e-07;1;25;1.0005;3.00704;0.000277151;1;50;50
2.1;-4.5;-nan;-nan;-nan;1;10001;0.999549;3.00049;4.43796e-07;1;47;1.00097;2.99337;0.000173012;1;55;55
-8.1;9.9;-nan;-nan;-nan;1;10001;1.00077;2.99921;1.21672e-06;1;22;0.994517;3.00416;5.43806e-05;1;58;58
2.1;0.4;-nan;-nan;-nan;1;10001;nan;nan;nan;1;10001;1.0027;2.99361;0.000102578;1;47;47
3.9;-8.9;-nan;-nan;-nan;1;10001;1.0006;2.99944;6.76569e-07;1;23;1.00154;2.99369;0.000133276;1;59;59
4;-3.3;-nan;-nan;-nan;1;10001;nan;nan;nan;1;10001;1.00301;2.99367;9.31312e-05;1;54;54
0.5;-7.2;-nan;-nan;-nan;1;10001;1.0006;2.99935;7.94117e-07;1;26;0.999658;2.99302;0.000263605;1;57;57
2.7;5;-nan;-nan;-nan;1;10001;1.00036;2.99959;3.01638e-07;1;25;1.00418;3.00492;0.000372653;1;47;47
8.4;-4.2;-nan;-nan;-nan;1;10001;1.0005;2.99949;5.04989e-07;1;15;1.00507;2.99507;5.00534e-05;1;57;57
2;-7.6;-nan;-nan;-nan;1;10001;1.00064;2.9994;7.8481e-07;1;27;1.00068;2.99274;0.000225981;1;57;57
-7.8;-3.1;-nan;-nan;-nan;1;10001;0.999487;3.00054;5.57151e-07;1;24;0.993974;2.99582;0.000470101;1;57;57
